date,国证2000优化版,国证2000买入持有,沪深300
2022-09-26,1.2221888615552838,1.0932326543478543,1.0212410297906773
2022-09-27,1.2221888615552838,1.1178953426329328,1.0360458678477886
2022-09-28,1.2221888615552838,1.0826379359458393,1.0191195885947915
2022-09-29,1.2221888615552838,1.081196290764072,1.0187016886352505
2022-09-30,1.2221888615552838,1.064918858656595,1.0127792210557696
2022-10-10,1.2221888615552838,1.0451407013885776,0.9904335512446498
2022-10-11,1.2221888615552838,1.0550485778032914,0.9922302548923575
2022-10-12,1.2221888615552838,1.0872245944378813,1.0073012712676477
2022-10-13,1.2221888615552838,1.0975243322811397,0.9988793892804667
2022-10-14,1.2221888615552838,1.1230387046304717,1.0227822022529331
2022-10-17,1.2221888615552838,1.1378846134380995,1.0238309448265581
2022-10-18,1.2221888615552838,1.1437842246132357,1.0216642533165818
2022-10-19,1.2221888615552838,1.1359325362110326,1.0052304039522157
2022-10-20,1.2221888615552838,1.1287373241503764,0.999480952279551
2022-10-21,1.2221888615552838,1.1305708307606883,0.9962761653286769
2022-10-24,1.2221888615552838,1.119245890877437,0.9671243159217222
2022-10-25,1.2221888615552838,1.1176119299392253,0.965548540278103
2022-10-26,1.2221888615552838,1.139984180944545,0.9733874917484722
2022-10-27,1.2221888615552838,1.1336898163746023,0.9665307382721833
2022-10-28,1.2221888615552838,1.0920050146694988,0.942625263516535
2022-10-31,1.2221888615552838,1.1033617661816357,0.933939864994357
2022-11-01,1.2221888615552838,1.131045113227709,0.9673372585762654
2022-11-02,1.2221888615552838,1.146621243516573,0.9789532803815932
2022-11-03,1.2221888615552838,1.1526162895783658,0.9709918868848619
2022-11-04,1.2221888615552838,1.1750102303306529,1.002738974894061
2022-11-07,1.22710812874505,1.1803271103039312,1.0049030046208556
2022-11-08,1.2261445178388346,1.179400235116857,0.9979903536977491
2022-11-09,1.2267007363026408,1.1799352488753867,0.9886581418623964
2022-11-10,1.2183875252084573,1.1719389621600673,0.9810507655288431
2022-11-11,1.2199870291151864,1.1734774882116226,1.0084005877217266
2022-11-14,1.2137318263370855,1.1674607524028624,1.0098858627371647
2022-11-15,1.2396531100435968,1.192393839533468,1.0290373927301377
2022-11-16,1.2328762645440345,1.1858753475781951,1.0206314814420476
2022-11-17,1.2371952257508319,1.19002965711402,1.0164444964970933
2022-11-18,1.2270104146905978,1.1802331214004056,1.0118955090394157
2022-11-21,1.2353807509243073,1.1882843554747091,1.0032606843976917
2022-11-22,1.2159100981048019,1.1695559819599146,1.0033778028576905
2022-11-23,1.2111356390749417,1.1649635395353477,1.004431868997679
2022-11-24,1.2160769636439437,1.1697164860874734,0.9999813675177275
2022-11-25,1.2013131216627544,1.1555154857563432,1.0050307702135814
2022-11-28,1.1973053421370594,1.1516604947286686,0.9937075445582504
2022-11-29,1.216684294074694,1.1703006632724622,1.0243659632460977
2022-11-30,1.2165038988972434,1.170127145296723,1.0255957070760844
2022-12-01,1.2269142039292906,1.1801405784800114,1.0367033282936904
2022-12-02,1.2338669347268674,1.18682825046163,1.0303629607546687
2022-12-05,1.2411924822245086,1.1938745262597765,1.0505738804539937
