date,v1.1双周+熔断,v1.0周度,等权持有,沪深300
2021-01-15,2.1816390805737633,2.1450095528407416,1.9577941946684654,1.4813142196481592
2021-01-18,2.188605316890965,2.1518588266646286,1.9754007505972606,1.497717539393479
2021-01-19,2.146630340911613,2.1105886068295994,1.9619375550747618,1.4757342683913133
2021-01-20,2.1866169479310598,2.1499038422441776,1.9807622411249992,1.4862943804245758
2021-01-21,2.218416359736381,2.1811693447301304,2.015138580270801,1.510323995418795
2021-01-22,2.2216848318285063,2.184382939464122,2.022156947904873,1.511629421758553
2021-01-25,2.2303127340880344,2.19286598000573,2.0374780996690856,1.526865728351906
2021-01-26,2.1925383679192367,2.1557258421130476,1.9983909638490385,1.4962112782322194
2021-01-27,2.2107952764713485,2.173676218780906,1.9956839516013383,1.5002903962959546
2021-01-28,2.1543581284354274,2.1181866454825125,1.953380041847368,1.4593472325504395
2021-01-29,2.1535067658578773,2.1173495772075457,1.9480281495565852,1.4525134206512478
2021-02-01,2.1811181812123857,2.1444973993336958,1.9640224779709985,1.4703415820355965
2021-02-02,2.1953033559490875,2.1584444062377606,1.992698500058331,1.4929870651519017
2021-02-03,2.2034906040120408,2.166494191127887,1.9882296996481024,1.4886745444577731
2021-02-04,2.183621316914619,2.1469585076082756,1.9718512301493776,1.485621312374139
2021-02-05,2.245260170129002,2.207562449913997,1.982406805296471,1.488188741308466
2021-02-08,2.2749884517490586,2.236791596307813,1.9983609185011093,1.510212722071747
2021-02-09,2.292831498429443,2.2543350598082665,2.039405611510715,1.543239194272408
2021-02-10,2.3098823482977067,2.2695967373713266,2.070730633344484,1.5762059588234338
2021-02-18,2.2761491546035657,2.1976505107816404,2.0509012253818395,1.5655291454749745
2021-02-19,2.2761491546035657,2.195217642225535,2.0573636640674997,1.5683679728167357
2021-02-22,2.219846219255906,2.051097150824237,1.9988901082778248,1.5191064478833638
2021-02-23,2.208964620141906,2.049774715523899,1.9927843761602488,1.5143135520080768
2021-02-24,2.1463951477827004,1.954412522072607,1.9412520402088516,1.4757478383116847
2021-02-25,2.1464243671345447,1.9544391279225084,1.9407673605725868,1.4844298733655032
2021-02-26,2.095420003096321,1.9079968091073403,1.8955608262628005,1.4483881648582486
2021-03-01,2.106800956719447,1.9183598022855273,1.9149987726131377,1.470648262235997
2021-03-02,2.0891248489193064,1.9022647200441294,1.8968785065227218,1.451881062361926
2021-03-03,2.123111463296493,1.932577340191079,1.924657559757618,1.4797211109965207
2021-03-04,2.103162651790673,1.9112450324474306,1.8663478987126847,1.4331762841215647
2021-03-05,2.0874233970237155,1.9023871573598006,1.8687123067607538,1.4283155386444193
2021-03-08,2.066443428882609,1.8603205770969642,1.8096336480915043,1.3787093377336064
2021-03-09,2.036368893820214,1.8166921806333807,1.767997316701151,1.3491214833551357
2021-03-10,2.0334481292118496,1.8004065114971561,1.7872840797814376,1.3579717854215632
2021-03-11,2.050680740476357,1.8156641937979794,1.829655408137308,1.3917907409719321
2021-03-12,2.0219597217021783,1.7902347232966072,1.8344448676785146,1.3967193360509362
2021-03-15,2.0449365367215213,1.8105782996977051,1.7990827602404467,1.3666375365709353
2021-03-16,2.0449365367215213,1.8105782996977051,1.820948743527878,1.3785302147846996
2021-03-17,2.0564249442311926,1.8201465617983548,1.8285118359790662,1.3843652805445337
2021-03-18,2.0679133517408643,1.8269255061625946,1.8484492690583438,1.3954681893926648
2021-03-19,2.0621691479860282,1.8045118367582849,1.8079579730181903,1.358916251879434
2021-03-22,2.0506807404763565,1.8075115194773097,1.8311541773808555,1.3725024561555872
2021-03-23,2.062169147986028,1.8142622627806797,1.8243209002382637,1.3595024724394917
2021-03-24,2.055737554515197,1.8006891339093891,1.8129272902606326,1.337638616736597
2021-03-25,2.0491832307281586,1.7949479829548223,1.8122648785203468,1.3370035444632011
2021-03-26,2.0453778765392485,1.7916147462176732,1.8478224772939964,1.367302462669149
2021-03-29,2.0453778765392485,1.7916147462176732,1.852118752378836,1.3697151945112387
2021-03-30,2.0301422871423083,1.7782693849795528,1.859564293193524,1.3827016083069623
2021-03-31,2.0148493132278653,1.7642810022656927,1.848671011496813,1.3701168641542412
2021-04-01,2.062379091898882,1.7878047489625688,1.8777359894927492,1.3870575527462805
2021-04-02,2.077784351222123,1.791699748415646,1.893071876255364,1.4008391638757864
2021-04-06,2.080447406371082,1.7850822054852096,1.8896934418352005,1.395080089670034
2021-04-07,2.098372502135735,1.7917120372604562,1.8788068372761402,1.3851469079579442
2021-04-08,2.096973587134311,1.7899203252231959,1.8904531540219103,1.3874456524689114
2021-04-09,2.0945507407020356,1.7878522485909334,1.8762543670767804,1.3665832568894487
2021-04-12,2.075144856356365,1.7712879069929475,1.8484452178233353,1.3428114703822918
2021-04-13,2.0697528399719327,1.766685426647155,1.84709546254188,1.340610429298001
2021-04-14,2.097529423999822,1.7903947726407459,1.8701448281478585,1.3517350500187266
2021-04-15,2.085975096236143,1.7793387123181024,1.8594262579132015,1.3431425764393616
2021-04-16,2.1144859925339614,1.8131928390130403,1.8721105198490235,1.3478133430313033
2021-04-19,2.130625591711521,1.8248896670546997,1.9053263089352321,1.3806091265856453
2021-04-20,2.1218408511116102,1.8180342360585076,1.905063662673248,1.3796185223985107
2021-04-21,2.1194186583592,1.842790077304407,1.9197006955562943,1.3837899159207734
2021-04-22,2.1252610941157837,1.8438495560681982,1.9240528140140845,1.381211631050149
2021-04-23,2.1336878410797926,1.851160494800247,1.9356776851032038,1.3937529514576807
2021-04-26,2.118370009124682,1.8378709381765657,1.9156470303072834,1.3779548501609393
2021-04-27,2.15099333651951,1.8661745230400753,1.9305649348005056,1.3815590210116648
2021-04-28,2.1691981514343746,1.8819687894443364,1.947371377434047,1.3893535832731734
2021-04-29,2.1795276664412047,1.8903032226547327,1.9579074856672238,1.4015475137191895
2021-04-30,2.1559963293056317,1.8768025011179974,1.9474386758211186,1.3905070265047685
2021-05-06,2.1036977155830274,1.8099334324131982,1.9238907818940296,1.3735799078331008
2021-05-07,2.0852062306479215,1.781426605762866,1.904908232192685,1.3559200134613612
2021-05-10,2.0826898880121045,1.78516765225806,1.9049223875649095,1.354934837242375
2021-05-11,2.0973858253289617,1.8154475694473995,1.914923444722404,1.3632504844461575
2021-05-12,2.114700378246557,1.8304346369819993,1.9326165222985505,1.3690828362219172
2021-05-13,2.104489653463827,1.8215964750829141,1.9204415792930694,1.355084106366464
2021-05-14,2.1379914775634115,1.8505948617407932,1.9642142285229196,1.387005987048868
2021-05-17,2.1667974222653785,1.8755286062446783,1.9890840904966365,1.4071980285619683
2021-05-18,2.164328508772215,1.872766396910108,1.988712910244045,1.4079063784053716
2021-05-19,2.165026638498167,1.8708328559888419,1.980954552401079,1.4037458408194061
2021-05-20,2.1614182607673365,1.8677148012288605,1.9952602648748141,1.4075834143005248
2021-05-21,2.143323115119207,1.8698042889942141,1.9830219580613193,1.3934001335280164
2021-05-24,2.1475948620994925,1.8785981199760025,2.0000791938338685,1.3992189153834047
2021-05-25,2.16871528427807,1.8889931142422427,2.045705625909584,1.4434270019703523
2021-05-26,2.165273441841896,1.8859952026632665,2.048743076832504,1.4439996526100385
2021-05-27,2.172624818822036,1.8923983947264909,2.0586369401587152,1.4487871205171767
2021-05-28,2.166952169164537,1.8874574067507037,2.0542336950602014,1.4441353518137556
2021-05-31,2.191175633583673,1.9085565145139765,2.0632867070740932,1.4469796071236654
2021-06-01,2.1991708607056344,1.914884327045061,2.0683783011473578,1.4497234450228247
2021-06-02,2.161098043103163,1.8863737823167446,2.0430510896407115,1.435689433374405
2021-06-03,2.1632558515700233,1.894284038000225,2.0359702686668752,1.4262773366045889
2021-06-04,2.183885334093368,1.9066579815259193,2.05101632853927,1.4336023796212363
2021-06-07,2.2099911374918886,1.9433514908285578,2.0648615531361805,1.4323403770266676
2021-06-08,2.1431057040180743,1.8816672279887376,2.0436249772537,1.4199890355043396
2021-06-09,2.1408086989762545,1.8796504356757808,2.034555478260451,1.4211641906085295
2021-06-10,2.179530906304921,1.9136489026618604,2.053891673596688,1.4306685628368734
2021-06-11,2.175080915133414,1.9097417680130349,2.0430934256204747,1.4179752593211783
2021-06-15,2.151082847087708,1.8886712356113968,2.0280018651768748,1.4021961559129572
2021-06-16,2.096107726233578,1.8385138844539366,1.992021835375708,1.3788368949851002
2021-06-17,2.1279131261645956,1.8187979178646183,2.0058271265393537,1.384644820904191
2021-06-18,2.1546408475956462,1.8231552375746494,2.0170623833748063,1.384802231980503
2021-06-21,2.1814768182801774,1.8145958233137356,2.0194622798754787,1.3815237392186983
2021-06-22,2.1835007304432468,1.8179284143574708,2.031425895979176,1.390146066622881
2021-06-23,2.2117732502957286,1.8367536291098099,2.0369663614644264,1.3969934484424447
2021-06-24,2.1870763168186422,1.8162442110734645,2.027450040062071,1.3993220467782297
2021-06-25,2.2117748727552438,1.836754976471436,2.05366248220034,1.4221195130026978
2021-06-28,2.2332052201649324,1.8545516779970403,2.065694922528472,1.4253193002263465
2021-06-29,2.21949648454725,1.8431673419703167,2.052912000963824,1.408704289723228
2021-06-30,2.2498062335144664,1.8677234993422736,2.068487852531953,1.4177961363722718
2021-07-01,2.220931936230163,1.850736908925625,2.066427298787142,1.4193213954220516
2021-07-02,2.1810332196951565,1.8234878389597216,2.0183142615695555,1.3790078759817836
2021-07-05,2.2068172984792387,1.8493922180488456,2.0272878194193305,1.3802753065445013
2021-07-06,2.1900513550909824,1.8353417548537927,2.023020025302034,1.3795452448285035
2021-07-07,2.2351575170018383,1.8677855293449113,2.0484375551406964,1.395120799431149
2021-07-08,2.237408430916241,1.8696664815396191,2.031395039853045,1.3809456606108637
2021-07-09,2.2383793997544075,1.8704778612887316,2.0229299294601915,1.3758379425829528
2021-07-12,2.2914209864043342,1.9148014972046097,2.0505562197534757,1.3930093198213114
2021-07-13,2.2924230655529074,1.9156388739526582,2.066909882652724,1.395557750867118
2021-07-14,2.2748615375242616,1.9003252241504756,2.050535832841402,1.3795398168603548
2021-07-15,2.2860788034883854,1.9116844921851874,2.079032090377259,1.3980980399607015
2021-07-16,2.253701943984494,1.894103638774103,2.061342279872908,1.38271246424326
2021-07-19,2.258213859788267,1.893949588803482,2.063647314493174,1.387793042430427
2021-07-20,2.265876219711955,1.9013685973470462,2.066398452524987,1.3865717495969734
2021-07-21,2.3010872168404943,1.9395087314295356,2.088507583209245,1.3960842637775401
2021-07-22,2.3029124299396204,1.9410471419324349,2.0808352613091943,1.3981767454988574
2021-07-23,2.283423227034873,1.924620350750543,2.058237235598482,1.3812089170660746
2021-07-26,2.2348613502086843,1.8836891842003585,1.9985949431984955,1.3367185761353952
2021-07-27,2.168761724347231,1.8279760410546848,1.9413867395021285,1.2894979672259284
2021-07-28,2.151605429583435,1.8116876033458411,1.9468256266863797,1.2919866906220994
2021-07-29,2.2346402807535255,1.8149519053338516,1.9747318407401877,1.3163555536256115
2021-07-30,2.238419108381652,1.8101468215233842,1.9455024622224486,1.3057438758949362
2021-08-02,2.278539287311364,1.805324673156447,1.9908194759358864,1.3390091786941394
2021-08-03,2.2499497590088593,1.805324673156447,1.9917245557457952,1.339204585547492
2021-08-04,2.3025638714206007,1.8154153043006112,2.004905024172452,1.3512519608534939
2021-08-05,2.2932339902305507,1.808059326336242,1.989519572880109,1.3430611569171313
2021-08-06,2.2891828336932285,1.804865264417154,1.9831439719892172,1.3357035460915916
2021-08-09,2.2828195140199665,1.799848218825333,1.9988219694590241,1.353073044167377
2021-08-10,2.292610299377747,1.8075675884377254,2.0298537072533005,1.3687028784515092
2021-08-11,2.2887739055729805,1.8039403298247256,2.0192971768212433,1.3611552887407659
2021-08-12,2.285103525977314,1.8128344998338473,2.0101230614395265,1.349759269612606
2021-08-13,2.275572096512728,1.8107998932122604,2.0092041088759136,1.3423310952011334
2021-08-16,2.258548672547479,1.8010074403774312,2.0047077232957577,1.3409985290206317
2021-08-17,2.2166609950201237,1.7687768351066548,1.9636765603323245,1.3128626561219339
2021-08-18,2.2308092363800953,1.777187707760338,1.991356789718118,1.3282889416004906
2021-08-19,2.21527778384744,1.7648144819037477,1.9782962917875113,1.3195770527218547
2021-08-20,2.2178240801507125,1.7668430042967405,1.9440877854005894,1.2943722826234456
2021-08-23,2.2429238532456597,1.78683889076003,1.9685262602427314,1.3124501305426342
2021-08-24,2.2978409739952803,1.8305889480711548,2.0015336382600912,1.326701260917001
2021-08-25,2.286716505787843,1.8211163766890721,2.0072434212173693,1.3293528233576326
2021-08-26,2.2529559053764907,1.8025159362940486,1.9728001075186339,1.3031493071198659
2021-08-27,2.2627089612439213,1.8148777506493357,1.9789218208618486,1.310050968620916
2021-08-30,2.253820654437688,1.8235069663548793,1.9713088060106936,1.306313812550548
2021-08-31,2.2801399598790684,1.8360583467651304,1.9714584364593055,1.3042349007496024
2021-09-01,2.2923288562078046,1.8183534984213237,1.9917511941236121,1.3215636890642726
2021-09-02,2.3202389703689015,1.840492753698215,1.9889897209161485,1.321550119143901
2021-09-03,2.305336119839345,1.8286713039426603,1.980291956361253,1.3143987711080112
2021-09-06,2.3251912432318096,1.8444210655811368,2.0273734332988647,1.339006464710065
2021-09-07,2.3563189869921572,1.8691126544913883,2.0493108661309822,1.3550461105894231
2021-09-08,2.367103841870645,1.8776675695268803,2.0357877972527487,1.3494281635555363
2021-09-09,2.36128980221418,1.8730556748065117,2.0339427682020714,1.348852798931776
2021-09-10,2.366434224441226,1.8771364061241729,2.048121818947063,1.3606613436392356
2021-09-13,2.3686625052552004,1.8789039545291861,2.039159746537071,1.354728574452725
2021-09-14,2.347080143360439,1.8617840883506238,2.0235116105432542,1.3345093930988814
2021-09-15,2.3572864145136445,1.8698800510250062,2.008775658763485,1.3209828964723636
2021-09-16,2.303902394777636,1.8275340242828622,1.9862996782067026,1.3048021234211398
2021-09-17,2.310716830755834,1.8329394675146085,2.013504506186447,1.3178943825957627
2021-09-22,2.310431356317442,1.8327130194452774,1.99694541909902,1.3086206990137383
2021-09-23,2.32838792517366,1.8469567828175897,2.0077491566775056,1.3171507509593934
2021-09-24,2.2924777143700283,1.8166246210141224,2.003096401484288,1.3161275789633669
2021-09-27,2.217743487080773,1.8166246210141224,2.0085723055524376,1.3237104504670767
2021-09-28,2.234861171164387,1.8014439138747287,2.0039066758876434,1.3254636841791012
2021-09-29,2.191214271314778,1.8014439138747287,1.9841647119126855,1.3119209036481374
2021-09-30,2.2032287376854875,1.791323442448466,1.9934826566078836,1.3207277819693755
2021-10-08,2.218396318912162,1.816027513199973,2.0160264688584553,1.3379778647458895
2021-10-11,2.202119481846146,1.8027029400893155,2.0063025700653654,1.339674104792353
2021-10-12,2.2103440177260567,1.8094357241792849,1.9814501693544206,1.3254663981631756
2021-10-13,2.2508265088932005,1.8425755726074768,2.008929376579867,1.3407379865494948
2021-10-14,2.2717255479729888,1.859683980895383,2.009171773518203,1.33354592875249
2021-10-15,2.259676942540745,1.849200835573284,2.0164894838094063,1.3385667992900216
2021-10-18,2.1675687054647765,1.7823146577499287,1.9884249536556415,1.3230075285918221
2021-10-19,2.1884080044389735,1.7977905613001806,2.0103056764919915,1.3360183682442153
2021-10-20,2.192633532682541,1.8029311163152935,2.0105304709937033,1.332615032214991
2021-10-21,2.209011876188236,1.8232271324417584,2.0093368834262963,1.3374567798036163
2021-10-22,2.223902252538838,1.8327484296889542,2.0184746408541248,1.3460628233033527
2021-10-25,2.206128807963103,1.8181010895915402,2.025792971800045,1.3514337977864748
2021-10-26,2.223975658943701,1.832808924916696,2.026173509226113,1.346977435936406
2021-10-27,2.179034514675669,1.7957723098893805,1.9941376637528967,1.3293528233576326
2021-10-28,2.1873833059196373,1.8026526635671176,1.9883119259362143,1.320119849536723
2021-10-29,2.2134235833710614,1.8235119301026799,2.0087725341654097,1.332232360460509
2021-11-01,2.214684793390076,1.8256939101899823,2.0019529211778786,1.3273254772540994
2021-11-02,2.1855830507231713,1.8172692076181332,1.9825790045683007,1.3135275822201478
2021-11-03,2.1772091693027757,1.815393800799126,1.9819235414953522,1.3084415760648316
2021-11-04,2.2168247270055685,1.8277974405985224,2.004979292739387,1.32136828221092
2021-11-05,2.2242962473817722,1.8253192612465454,1.9988657933431964,1.314206078238733
2021-11-08,2.22299263053349,1.82424947706413,2.0037718944419485,1.315788330954074
2021-11-09,2.2192776021988134,1.8212008216598223,2.0073386817065786,1.3153975172473689
2021-11-10,2.2026537999351516,1.807558867939524,2.0079389654935595,1.3084632879374263
2021-11-11,2.198039186661812,1.803771988156336,2.0280139456522486,1.3294858085772752
2021-11-12,2.181195974503484,1.788747465925486,2.0242126370494105,1.3266958329488523
2021-11-15,2.194458089172462,1.7922122917025716,2.02766965823326,1.3250701564883218
2021-11-16,2.2065111033077383,1.7804084726494758,2.0299107448254845,1.3253252709913097
2021-11-17,2.22467445690204,1.7983473925273026,2.0397655340617638,1.3259847691213749
2021-11-18,2.2135064124396804,1.7995720735473035,2.0257970265361287,1.3129223637715695
2021-11-19,2.2467459041088014,1.8133986708584047,2.0495907398875226,1.3271544962574162
2021-11-22,2.255552462612418,1.82050664041388,2.052615061294606,1.3332175366794947
2021-11-23,2.2297261712660212,1.799661665325638,2.0482763421126764,1.3334753651665574
2021-11-24,2.225631173706304,1.7963565015693008,2.055910024111852,1.3343736938951642
2021-11-25,2.232381457983351,1.8018048063880736,2.0584456814343195,1.3288860180968458
2021-11-26,2.2298531916595996,1.7985629831107204,2.051644889942731,1.3190315419229122
2021-11-29,2.2329977439107265,1.8161332222556203,2.0489808817666995,1.3166676617941606
2021-11-30,2.237784448613643,1.8009091348845374,2.043224811722557,1.3114052466740125
2021-12-01,2.2336518826882257,1.8038925570972166,2.052738369930183,1.3146131758498842
2021-12-02,2.203678935401313,1.8008895428406169,2.0418995486397344,1.3179540902453983
2021-12-03,2.204912404886962,1.8257199533331399,2.0574936471261855,1.3301290228028944
2021-12-06,2.1756487759767005,1.8014889720524392,2.046473229075053,1.3278492761804475
2021-12-07,2.159390227634595,1.7880265070335917,2.0436183344204477,1.3358501012316062
2021-12-08,2.217254762148535,1.8359397189227737,2.079329334983676,1.355887445652469
2021-12-09,2.2527547141585287,1.8653345241691695,2.1063100575304445,1.3783483778517187
2021-12-10,2.259838390759661,1.8705781988283008,2.093810493924319,1.371951517388496
2021-12-13,2.2643088920272367,1.8829161528080338,2.103777899558855,1.3797352237137073
2021-12-14,2.2717133353006087,1.8830698258125516,2.09428556591484,1.370480538020203
2021-12-15,2.250502430622262,1.860849102512827,2.0783297686455975,1.3585932877745872
2021-12-16,2.2429691420528846,1.856605981960018,2.0900840126772073,1.3664177038609138
2021-12-17,2.1987767510049494,1.8180738369599505,2.070813379910103,1.3447139732184052
2021-12-20,2.174789385553994,1.798239717136714,2.0352241551889914,1.324538215609751
2021-12-21,2.1779829088807987,1.8008803040928618,2.0499808219301934,1.333513360943598
2021-12-22,2.1853161846682765,1.8069438741403128,2.053464624582209,1.3337739034147347
2021-12-23,2.2135591599204223,1.8302967745020093,2.0681585733418757,1.3430801548056517
2021-12-24,2.2031874812901493,1.821110781023789,2.056239301943209,1.335643838441956
2021-12-27,2.1959875222009657,1.8151594386021426,2.0558469279929925,1.335095613658939
2021-12-28,2.2152772219254313,1.828807502096892,2.07225231390351,1.3450396513073262
2021-12-29,2.1550325998843496,1.786654656608199,2.044081252756453,1.325368694736499
2021-12-30,2.16709238445147,1.788124534223407,2.0529742535402216,1.33568997617122
2021-12-31,2.1665025063206222,1.791885704757997,2.059014653251484,1.3408085501354279
2022-01-04,2.169128119186158,1.7940573145974763,2.0471782044181808,1.3346749461274163
2022-01-05,2.1368284756936973,1.7673427046332288,2.0260375769785597,1.3212000151983108
2022-01-06,2.1178682244820712,1.7516609304346693,1.9981011831563893,1.3076599486514213
2022-01-07,2.100023766911989,1.736902014469557,1.9935318923914649,1.3087835380581987
2022-01-10,2.1043226695774258,1.7392996456002847,1.9986382729377443,1.314667455531371
2022-01-11,2.0941373099448555,1.7489624214091752,1.987894061143788,1.3021071372353188
2022-01-12,2.130263927527719,1.7553865258036991,2.0106030585790964,1.3150826950947452
2022-01-13,2.107167764007984,1.7553865258036991,1.9811168568213717,1.2934630979585413
2022-01-14,2.1005357102346855,1.745469087804808,1.9712120774305644,1.282826994371197
2022-01-17,2.11206225583008,1.741699193382289,1.9818246946423117,1.2938321997926516
2022-01-18,2.103547008277289,1.7346771466820992,1.9879336483995684,1.3063355244231427
2022-01-19,2.094228970588353,1.7269930840168406,1.9677910233346378,1.297387518930039
2022-01-20,2.093160595437558,1.7261120549973443,1.9757070143068862,1.3090929322426736
2022-01-21,2.0835368685619833,1.7181759076180463,1.954207777970642,1.2970971226340846
2022-01-24,2.0821804250933784,1.7164845995234435,1.9497861607050189,1.29911361280132
2022-01-25,2.059371495244929,1.7100751397255871,1.9024923260225073,1.2697238792602765
2022-01-26,2.0643458225281295,1.7100751397255871,1.910031893910356,1.2789134293359967
2022-01-27,2.0195690273459723,1.6914367185841637,1.8716631833717006,1.2538280745368586
2022-01-28,2.014612425813837,1.6756333519003639,1.8650634921859923,1.238599909895729
2022-02-07,2.0326258833948607,1.704228510116446,1.8883114574637914,1.2576846459064979
2022-02-08,2.051404900917938,1.7199735310355697,1.8864270195613184,1.2508128382302655
2022-02-09,2.047709341737758,1.716875037915347,1.9054839616064942,1.2625616752880895
2022-02-10,2.062815394258774,1.7295405095065257,1.905034014443253,1.2592506147173927
2022-02-11,2.05532106040134,1.7232569835864295,1.8774954528895522,1.2488126319674755
2022-02-14,2.0666138641915532,1.7327252867973917,1.8638193950168809,1.2353214171339242
2022-02-15,2.0662734516053582,1.7324398723296652,1.8854683892280981,1.2484598140378114
2022-02-16,2.059531328496703,1.726787027645185,1.8962287680324923,1.253315131546808
2022-02-17,2.0744150237342582,1.7392660666886917,1.8953408230344324,1.2563466517578474
2022-02-18,2.097062420403862,1.7582544793619537,1.9064690783464233,1.2623391285939933
2022-02-21,2.092645203816203,1.7545509220543616,1.906617864927783,1.2577443535561335
2022-02-22,2.0748353845011063,1.7396185126598118,1.87807816175709,1.241417025364895
2022-02-23,2.077324852244156,1.7417057742347921,1.9023922674181968,1.254688407488425
2022-02-24,2.0490032609716313,1.7179599075247372,1.8606421419367394,1.2292502347596224
2022-02-25,2.050038111103435,1.7188275640436892,1.8798016976667002,1.2412189045274682
2022-02-28,2.046450992798792,1.7146741067104534,1.8898047296583038,1.243452513420651
2022-03-01,2.0705268868317193,1.7146741067104534,1.902973715310045,1.2537765088394461
2022-03-02,2.071789201336564,1.7372951371419896,1.8905826787146063,1.2426247482779773
2022-03-03,2.046177104229524,1.7327709310556825,1.879976595627959,1.2353051332294782
2022-03-04,2.0398381868048,1.7372951371419896,1.8599914411630538,1.2203239411391136
2022-03-07,2.0101215360561144,1.778012991918755,1.8142465544689828,1.1813375599111984
2022-03-08,2.05615485367572,1.8187308466955203,1.7799268274515008,1.1576200530855285
2022-03-09,2.0766141059511005,1.8368276710407494,1.7655476926591094,1.1470246592592996
2022-03-10,2.010121536056115,1.778012991918755,1.7926757294100462,1.1650699393695958
2022-03-11,2.01523634912496,1.7825371980050622,1.8070018844240232,1.168782669583295
2022-03-14,2.00500672298727,1.7734887858324475,1.7634730882574252,1.133023215419772
2022-03-15,1.9589734053676642,1.732770931055682,1.6914135112639108,1.0811996895202218
2022-03-16,1.9436289661611288,1.7191983127967603,1.7488609483450772,1.1279534931689021
2022-03-17,1.9692030315053544,1.741819343228297,1.7866463308116458,1.150105031183677
2022-03-18,1.9692030315053544,1.741819343228297,1.803399413392631,1.1577584662733198
2022-03-21,1.9640882184365092,1.7372951371419894,1.801452340592519,1.1558179676601659
2022-03-22,1.9794326576430443,1.750867755400911,1.7984705029939705,1.1548816431545181
2022-03-23,1.9640882184365092,1.7372951371419894,1.8137769410856783,1.1606407173602706
2022-03-24,1.9845474707118895,1.7553919614872184,1.8049143405312884,1.1537987635088558
2022-03-25,1.9998919099184247,1.7689645797461402,1.7879242628935934,1.1329716497223594
2022-03-28,1.9794326576430445,1.750278100540996,1.7709050640868735,1.1258881512883283
2022-03-29,1.9692030315053544,1.7522399947459373,1.7662165981888376,1.1219990121097971
2022-03-30,1.9640882184365092,1.7570987858861593,1.811324979462248,1.1545559650655972
2022-03-31,1.9589734053676642,1.7540482671606625,1.8058086256766936,1.1460069152314216
2022-04-01,1.9692030315053544,1.75235884440262,1.8112969750257641,1.1605430139335942
2022-04-06,1.9627754164155053,1.7408468288703438,1.8074204358624624,1.1571993855540057
2022-04-07,1.942908663722715,1.7232263853208951,1.7848787399857167,1.1423430367310605
2022-04-08,1.9555721014879748,1.7344579838481016,1.7858929319266381,1.1482242402201586
2022-04-11,1.942426781565755,1.7227989889831292,1.7413295199186454,1.1127524683685155
2022-04-12,1.9275169558047953,1.7095749987711584,1.7690411706988713,1.134437201122504
2022-04-13,1.940115105842735,1.7201788332406605,1.756076638433973,1.123518843191428
2022-04-14,1.9493537492038908,1.7201788332406605,1.7768756370767027,1.1375854226487399
2022-04-15,1.943716652035324,1.7328153879737145,1.7697511065159273,1.1368200791397756
2022-04-18,1.9176631558239774,1.7223579008607315,1.757405775302639,1.1307488967654737
2022-04-19,1.9222330796284177,1.713681034861433,1.7507466731503025,1.1222052748994469
2022-04-20,1.9110591508997203,1.6887629187670914,1.7251136655960098,1.1048059229988438
2022-04-21,1.9356228931992026,1.7104693830185964,1.7041647570441123,1.0844618983775802
2022-04-22,1.940535641659099,1.7148106758688975,1.6992997550525255,1.089189658635083
2022-04-25,1.9257973962794097,1.7017867973179943,1.6257155191675652,1.0353604985045948
2022-04-26,1.9110591508997206,1.6887629187670914,1.6108985966816063,1.0270041415396975
2022-04-27,1.9110591508997206,1.6887629187670914,1.6422159590987477,1.0572433520960098
2022-04-28,1.9110591508997206,1.6887629187670914,1.6428786154270683,1.0641830093741012
2022-04-29,1.9356228931992028,1.7104693830185964,1.6833236594061909,1.0900011398733112
2022-05-05,1.9307101447393065,1.7061280901682956,1.6840597493465723,1.0883646074764834
2022-05-06,1.92579739627941,1.7017867973179945,1.6447112075526995,1.0608475229467353
2022-05-09,1.9356228931992028,1.7104693830185964,1.6385375040744983,1.052331040921452
2022-05-10,1.9208846478195134,1.6974455044676935,1.6551626817599916,1.0638464753488825
2022-05-11,1.9110591508997206,1.6887629187670916,1.6704913959195256,1.0791940552892836
2022-05-12,1.9307101447393065,1.7061280901682958,1.667087380121919,1.0743957314458479
2022-05-13,1.9110591508997208,1.6887629187670918,1.6806489920144063,1.0824996878918314
2022-05-16,1.8914081570601349,1.6713977473658879,1.6691217464310075,1.0737986549494927
2022-05-17,1.906146402439824,1.6844216259167908,1.6824857332543441,1.0871921663563677
2022-05-18,1.8864954086002383,1.6670564545155868,1.6770154476327872,1.0833980166204384
2022-05-19,1.8914081570601349,1.6713977473658879,1.6726726753362755,1.085485070373607
2022-05-20,1.9012336539799277,1.68008033306649,1.6981178264773593,1.1066541461534705
2022-05-23,1.9061464024398238,1.6844216259167908,1.6938643572254526,1.100243715769876
2022-05-24,1.9061464024398238,1.6844216259167908,1.652176689088644,1.074507004792896
2022-05-25,1.9110591508997203,1.6887629187670918,1.6591490823825368,1.0810287085235384
2022-05-26,1.9159718993596166,1.6931042116173927,1.670353239099816,1.083704696820839
2022-05-27,1.9257973962794095,1.7017867973179945,1.6801489445231277,1.0859464476662453
2022-05-30,1.9110591508997203,1.6870611319697737,1.696824316362071,1.0934696115203195
2022-05-31,1.9061464024398238,1.7151959270324928,1.716007745611526,1.1104320119849538
2022-06-01,1.8914081570601344,1.7175295269332171,1.7132766986972368,1.1081685492669529
2022-06-02,1.9061464024398236,1.7246641763918706,1.7165517990165609,1.1099027850904573
2022-06-06,1.901233653979927,1.7644042819555679,1.745840587977732,1.130670191227318
