,count,mean,std,min,25%,50%,75%,max,skew,kurt
hl_range_ma5,1939.0,0.005901389171810303,0.003942726707880259,0.000701754385964651,0.003553504783706619,0.004822877630920267,0.007002943294435953,0.03738872318873503,3.09593344827105,14.520089964846804
vol_chg_1,1939.0,0.05533060298093441,0.36178508208890536,-0.7178946289964463,-0.19430546053682668,-0.005439873531965622,0.22907162343246135,2.8781069659132084,1.3933642701425828,4.237166853971967
vol_ratio_5,1939.0,1.0032567199848954,0.24438554115269306,0.4620793871912102,0.8391214044446998,0.973980823811686,1.137016426281869,2.32670203191777,0.848982065479952,1.6433574814651633
vol_ratio_20,1939.0,1.011699784005034,0.35536382603542993,0.32948975501715333,0.7744474716324914,0.9608262983985723,1.1751644469625466,3.437871903950976,1.6131968814579212,5.482959319191327
pv_corr_20,1939.0,0.040364821852254325,0.2946244412103229,-0.7809946102703413,-0.15219904275426366,0.05745769043385925,0.23130801898230535,0.8123839926416577,-0.21943119189718052,-0.2181106761070395
rsi_6,1939.0,55.18139523894818,17.73441481390632,1.9656466545528133,43.27307969252807,55.1785658590782,67.31762934097117,97.24065930516514,-0.03179534940448793,-0.3208692012374219
rsi_14,1939.0,54.948773079034865,11.685922170065378,15.977028425467338,47.55828301527532,54.281510764931426,61.70914496293855,90.7571688879147,0.18584473129060816,0.28858464305247633
macd_dif,1939.0,0.004038678486577985,0.01007860932636408,-0.034828173082190314,-0.000932777370402716,0.003111812919517743,0.009205821525540264,0.044984872367640226,0.08897539697561116,2.160244797615627
macd_dea,1939.0,0.004087475753153042,0.009371133187435623,-0.031147747074718127,-0.0005971456156606233,0.0032312723130386357,0.009094359058559437,0.03935797460996826,0.13145751499892966,1.619567861801587
macd_hist,1939.0,-9.759453315011497e-05,0.006171897787645461,-0.04783557249109271,-0.003000129582851927,0.00023281435992311033,0.003121983885738335,0.02816043248110483,-1.079904523347763,7.143307875469917
kdj_k,1939.0,56.136629946709725,23.842923375016362,5.1533178484430255,34.98038649432522,58.49799393090312,76.94216561536282,96.48694232026293,-0.22010971163989534,-1.1681303872491149
kdj_d,1939.0,56.16082004846715,20.550993987565132,8.413784879415708,39.90853241244071,57.30355380291357,73.6045203574303,94.04355915285754,-0.18626607705522788,-0.9979015245686682
kdj_j,1939.0,56.08824974319487,38.00921174129605,-27.026472111827317,21.50146318877902,61.27612843882454,89.71552670084675,124.81185684986826,-0.24347922030181995,-1.2068639792068108
boll_pctb,1939.0,0.589860879916714,0.3129124165853492,-0.3933135898851678,0.3613338225593782,0.6108727280590769,0.8240028133138282,1.4274609227821395,-0.24514193731764786,-0.4086316334050033
boll_width,1939.0,0.05972166208810491,0.042070763860300106,0.01181442277043044,0.03039656266961542,0.04850938121011012,0.07392738025246481,0.2789820968317814,2.0329887372416877,5.5160356041910035
pos_20,1939.0,0.5951706159589635,0.33343394541333055,0.0,0.3181818181803725,0.6382978723390674,0.9166666666620844,0.9999999999996153,-0.33056327828068005,-1.1892567451599325
pos_60,1939.0,0.6399650769300198,0.2875054063388779,0.0,0.42592592592513795,0.6808510638283389,0.888888888887635,0.9999999999996865,-0.5147964626324862,-0.7688379324552086
overnight,1939.0,0.0007106627288751216,0.009225966386979817,-0.09990917347873751,-0.0027548209369138155,-2.3148150063434514e-13,0.004206103493923585,0.0628742514966878,-0.5462681799388948,13.00580540009894
intraday,1939.0,-5.371420166342851e-05,0.004665076340379184,-0.05795574288734906,-0.002528449047688619,-2.632338791386246e-13,0.0025380710657354477,0.02777777777767576,-1.6882979264515263,18.824046441424468
